performance,years_exp,department,user_id,salary
3.3,17,Marketing,931,122432
3.7,19,HR,932,123162
3.3,2,Finance,933,59493
2.3,6,Engineering,934,70065
3.9,14,HR,935,55789
3.5,1,Engineering,936,57340
4.3,10,Marketing,937,92596
3.9,9,Marketing,938,45028
2.4,20,Marketing,939,75895
2.6,4,Engineering,940,65189
3.6,9,HR,941,59163
2.8,10,Finance,942,95876
4.2,2,Engineering,943,42314
2.1,20,Finance,944,120801
2.7,19,HR,945,66167
4.7,1,HR,946,51919
2,16,Engineering,947,46678
3.6,5,Sales,948,89853
3.3,12,Finance,949,93385
2.6,2,Marketing,950,108809
2.9,2,Finance,951,80166
3.4,0,HR,952,131771
4,20,HR,953,123009
3.7,6,Engineering,954,70333
4.7,10,Sales,955,69068
2.4,12,Marketing,956,84063
2.1,10,Finance,957,95846
2.7,19,Sales,958,102809
3.1,8,Marketing,959,48041
4.2,5,HR,960,106828
2.2,18,HR,961,95977
4,18,Engineering,962,124393
3.4,5,Engineering,963,46770
4.1,1,Finance,964,79883
3.8,20,Sales,965,54425
2.1,5,Sales,966,75290
3.1,7,Marketing,967,87654
3.7,15,Finance,968,76773
4.1,12,Engineering,969,86009
4.4,12,Finance,970,133268
2.9,13,HR,971,94797
2.5,18,Engineering,972,72370
2,13,Sales,973,81922
5,19,Engineering,974,46233
5,5,HR,975,63822
3.7,5,Engineering,976,45359
2.5,18,Sales,977,40070
4.3,11,HR,978,46832
4.1,7,Marketing,979,126563
3.9,7,Finance,980,137616
3.9,17,Marketing,981,82157
4.3,12,HR,982,67784
3.7,2,HR,983,77397
3.1,18,HR,984,101873
4.3,8,Sales,985,76721
2.9,2,HR,986,119498
3.7,2,Finance,987,53207
3.8,20,Sales,988,96479
3.8,17,HR,989,64227
4.2,6,Sales,990,73064
4,19,Finance,991,104393
4.9,0,Finance,992,87655
3.4,19,Sales,993,83815
4.7,7,Engineering,994,79892
2.9,9,Marketing,995,54618
3.6,4,HR,996,52699
3.1,8,Marketing,997,127680
3.2,20,Finance,998,41790
4.9,20,Marketing,999,129517
2.7,4,Engineering,1000,112321
3,9,Marketing,1001,140986
2.3,0,Marketing,1002,57079
2.1,12,Finance,1003,83412
3.5,13,Finance,1004,87260
2.9,5,HR,1005,137162
3.9,16,Sales,1006,146172
4.9,6,HR,1007,87367
2.6,8,Finance,1008,137377
2.5,13,HR,1009,142079
2.6,6,Marketing,1010,117189
2.6,6,Marketing,1011,109319
4.3,9,Finance,1012,119261
4.5,16,Finance,1013,88705
2.9,17,HR,1014,71228
2.4,19,HR,1015,125229
4.9,7,Marketing,1016,76168
3.2,7,Sales,1017,67529
3.7,8,Sales,1018,116588
4.8,6,Finance,1019,90338
3.2,15,HR,1020,51433
4.1,11,Sales,1021,53941
5,3,HR,1022,57102
3.4,16,Engineering,1023,122517
3.2,12,Marketing,1024,137332
2.4,13,HR,1025,118883
4.3,19,HR,1026,55775
4.9,8,HR,1027,45379
2.1,1,Sales,1028,116881
3.3,16,HR,1029,125767
4.2,13,Engineering,1030,147139
2.9,11,Sales,1031,64960
4.8,9,Finance,1032,65287
4.2,5,Finance,1033,132361
3.6,9,Marketing,1034,98427
2.7,7,Engineering,1035,52928
4,17,HR,1036,49814
3.8,5,Engineering,1037,111641
3.1,12,Finance,1038,121134
2.7,19,HR,1039,84944
4.9,4,Engineering,1040,79515
2.4,17,Sales,1041,135073
4.7,10,HR,1042,102154
4.3,10,Sales,1043,139744
4.5,0,Engineering,1044,66476
4.9,14,HR,1045,109934
4.5,8,Marketing,1046,134472
4.7,6,Marketing,1047,60142
4.9,10,Finance,1048,45742
4.7,0,HR,1049,56755
2.4,18,Engineering,1050,65127
2.4,11,Marketing,1051,94815
4.1,5,Finance,1052,112154
3.8,17,HR,1053,133271
3,20,Marketing,1054,73099
3.6,16,HR,1055,139530
4.5,19,Finance,1056,113445
2.4,11,Engineering,1057,85526
3.8,19,Finance,1058,87973
3.1,8,Engineering,1059,98783
4,15,Sales,1060,122557
3.3,20,Marketing,1061,134021
2.8,0,Sales,1062,55391
4.4,7,Engineering,1063,97163
3.1,18,HR,1064,48874
3.1,13,Engineering,1065,103284
3.2,19,Engineering,1066,94919
2.2,13,HR,1067,108650
4.5,9,Sales,1068,106043
2,10,Marketing,1069,143662
3.4,6,Engineering,1070,42867
3.3,10,Engineering,1071,61880
4,19,Marketing,1072,118532
4.1,3,Engineering,1073,75933
2.4,15,Marketing,1074,131318
2.6,12,Marketing,1075,56899
3.6,10,Marketing,1076,77965
3.7,1,HR,1077,45956
4.9,8,Sales,1078,114209
4.3,14,Sales,1079,47968
2.8,3,Finance,1080,144122
2.6,17,HR,1081,130938
2.8,16,Finance,1082,64928
3.6,6,Sales,1083,137087
2.7,0,Sales,1084,146762
4.4,1,Sales,1085,92100
2.9,18,Engineering,1086,104884
3.5,18,Finance,1087,129744
3.9,10,HR,1088,109791
2.1,8,Finance,1089,107303
2.1,4,Sales,1090,49828
4.9,17,HR,1091,61694
3.4,16,Finance,1092,97376
2.7,14,Sales,1093,138399
2,6,Sales,1094,106752
4.6,8,HR,1095,90351
3.3,9,Marketing,1096,113727
3.2,19,HR,1097,142153
4.7,20,Marketing,1098,91150
2.2,12,Engineering,1099,92540
2.2,12,HR,1100,119589
4.5,16,Marketing,1101,75585
4.3,13,Finance,1102,67122
3.5,13,Sales,1103,64125
2.2,14,Engineering,1104,40471
4,18,HR,1105,60971
4.4,17,Marketing,1106,114959
3,19,Finance,1107,68548
4.9,18,Marketing,1108,117609
4.6,8,HR,1109,131320
2.1,14,Marketing,1110,41161
2.2,0,HR,1111,143631
3.6,13,Marketing,1112,107213
3.8,3,Sales,1113,99695
2.8,14,HR,1114,106036
2.9,20,HR,1115,132766
3.8,0,Engineering,1116,134447
4.6,13,Sales,1117,108822
3,18,HR,1118,73925
3.4,1,Finance,1119,79768
4.3,2,Marketing,1120,68879
4.6,8,Finance,1121,78844
3.6,19,Marketing,1122,132832
4.6,14,Marketing,1123,75194
4.8,2,Engineering,1124,112371
3.9,2,HR,1125,55611
3.9,0,Marketing,1126,62427
2.2,6,Engineering,1127,69350
3.1,16,Finance,1128,45978
3.9,8,Engineering,1129,109935
2.8,14,Finance,1130,71223
4.7,3,HR,1131,78252
3.3,10,Marketing,1132,45123
3.8,12,Sales,1133,123835
3.2,15,Finance,1134,59416
2.2,11,Marketing,1135,76406
4.8,13,Sales,1136,57428
4.7,13,Sales,1137,75446
4.2,10,Finance,1138,143628
4.3,0,Marketing,1139,46752
3.2,20,Sales,1140,124202
2.4,10,Engineering,1141,72637
2.4,2,Engineering,1142,147926
2.1,17,Marketing,1143,67521
4.4,16,HR,1144,110070
4.2,13,Engineering,1145,55228
3.5,0,Finance,1146,40183
3.9,3,Marketing,1147,125019
3.4,12,Sales,1148,85542
3.2,15,Engineering,1149,122927
2.1,9,Marketing,1150,119319
2.5,8,Marketing,1151,88380
4.1,18,HR,1152,82540
3.8,5,Sales,1153,50911
4.3,6,Sales,1154,132466
2.8,9,Sales,1155,111994
3.2,6,Finance,1156,74608
3.6,11,Marketing,1157,134644
3.6,19,Finance,1158,57512
2.2,20,Finance,1159,93522
2.6,13,Marketing,1160,120148
2.6,18,Sales,1161,78652
2.7,16,Marketing,1162,82550
4.8,10,HR,1163,47505
4.9,0,Marketing,1164,122045
2.9,8,Marketing,1165,146944
4.1,10,Engineering,1166,41364
2.5,0,HR,1167,147994
3,20,Engineering,1168,86593
4.9,10,Sales,1169,68741
2.3,13,Sales,1170,135745
3.6,13,HR,1171,76659
2.2,18,Finance,1172,63165
2,7,Marketing,1173,73552
4.5,15,Engineering,1174,42049
4.7,10,HR,1175,110436
2.5,9,Engineering,1176,126155
2.3,1,Marketing,1177,141998
3.8,4,Finance,1178,142303
2,8,Engineering,1179,116449
2.3,5,HR,1180,53951
4.3,17,Marketing,1181,134712
2.7,13,Marketing,1182,137749
3.5,2,Finance,1183,130192
4,15,HR,1184,90067
2.4,17,Marketing,1185,125698
3.5,18,Engineering,1186,73730
3.7,5,Sales,1187,122081
3,10,HR,1188,123139
2.4,14,Engineering,1189,119212
2.7,3,Finance,1190,112204
2.2,9,Finance,1191,67021
4,1,Marketing,1192,147065
2.9,4,Finance,1193,97958
2.8,10,Sales,1194,68919
2.1,1,Engineering,1195,82501
4.9,7,HR,1196,75231
4.6,17,Marketing,1197,66728
3,10,HR,1198,116239
2.4,15,Engineering,1199,122549
3.2,13,Sales,1200,145871
3.5,5,Engineering,1201,138683
4.9,12,Engineering,1202,91834
2.3,9,Marketing,1203,60400
2.8,16,HR,1204,98465
5,2,Engineering,1205,70372
2.7,20,Engineering,1206,135657
2.6,13,Sales,1207,135195
2.8,7,Finance,1208,96872
2.3,16,Sales,1209,88318
3.4,20,HR,1210,59442
2.3,9,HR,1211,102784
2.4,18,Marketing,1212,52280
3.4,7,Finance,1213,105006
4.4,13,HR,1214,63791
4,17,Finance,1215,100213
2.5,1,Sales,1216,64251
2.6,12,HR,1217,146902
2,6,Engineering,1218,63083
2.5,10,HR,1219,64754
2.3,16,Finance,1220,114666
3.5,11,HR,1221,104293
4.5,7,Marketing,1222,135614
3.6,0,Engineering,1223,63646
2.5,2,Marketing,1224,124877
3.9,0,Sales,1225,76968
2.8,2,HR,1226,42758
4.8,4,HR,1227,80653
3.3,14,Sales,1228,61354
3.7,17,Marketing,1229,63295
3,18,Engineering,1230,147151
4.5,12,Marketing,1231,91668
4.4,19,Finance,1232,130094
4.1,10,Marketing,1233,119668
3.3,2,Engineering,1234,64621
4.3,19,HR,1235,49103
4.6,20,Marketing,1236,58811
2.7,6,Sales,1237,49443
4.5,0,Engineering,1238,95888
2.7,9,HR,1239,72145
2.3,20,Engineering,1240,99640
3.5,16,Sales,1241,124557
3.6,11,Finance,1242,92757
5,4,Engineering,1243,53137
3.2,15,Engineering,1244,134936
3,14,Marketing,1245,109045
3.7,11,Sales,1246,57995
3.3,16,Sales,1247,135258
4.2,12,Finance,1248,138362
3.5,15,Sales,1249,145905
4.1,1,Engineering,1250,41545
3.6,6,Finance,1251,119074
3.9,12,Sales,1252,53071
3.2,10,Finance,1253,89528
4.8,13,Sales,1254,90330
2.4,4,Sales,1255,42715
3.4,1,Marketing,1256,54422
2.2,6,Sales,1257,148339
4.6,13,Finance,1258,41776
3.5,6,Engineering,1259,140066
4.7,8,Marketing,1260,148857
3.6,9,Sales,1261,124473
4.4,9,Sales,1262,45733
4.6,6,Finance,1263,57324
2,20,Marketing,1264,72550
4.3,19,Sales,1265,140940
3.1,8,Engineering,1266,50957
2.4,12,Engineering,1267,75082
4,16,Sales,1268,58695
2.5,19,Engineering,1269,122232
2.7,12,Marketing,1270,118595
3,7,Sales,1271,41769
4,7,Finance,1272,143861
2.3,3,Marketing,1273,41231
3.2,17,Engineering,1274,143764
4.6,2,Sales,1275,53938
3.1,4,Marketing,1276,111089
4.3,6,Engineering,1277,136486
3.6,7,Sales,1278,147250
3.3,11,HR,1279,84353
2.3,14,Finance,1280,132727
2.8,13,Engineering,1281,51136
3.7,2,Engineering,1282,66518
4.2,15,HR,1283,58249
3.6,1,HR,1284,102970
4.3,14,Marketing,1285,139571
2.5,7,Finance,1286,113774
4.9,3,Finance,1287,98238
2.4,14,Engineering,1288,146884
3.7,9,HR,1289,61383
4.9,8,Finance,1290,80289
4.3,11,Sales,1291,83483
4.9,14,Finance,1292,102771
3.7,14,Engineering,1293,60252
3.6,13,Finance,1294,71956
4,5,Marketing,1295,47323
2.7,13,HR,1296,111241
3.9,4,Engineering,1297,130707
3.6,12,Engineering,1298,75056
4.4,7,HR,1299,122245
4.6,12,HR,1300,111252
4.9,14,HR,1301,56131
2.4,17,Engineering,1302,42779
4.8,10,HR,1303,148124
4.6,1,HR,1304,45836
4.4,16,Engineering,1305,53476
4.9,19,Engineering,1306,111387
4.1,17,Marketing,1307,78894
2.7,19,Finance,1308,53443
4.5,15,Sales,1309,107048
3.3,15,Engineering,1310,149639
4.2,8,Sales,1311,94432
4.2,15,Marketing,1312,58590
2.8,11,Finance,1313,40158
4.9,19,Finance,1314,69401
3.9,8,Finance,1315,43145
2.9,9,Marketing,1316,69710
3.8,20,HR,1317,95985
4.5,7,Finance,1318,90512
3.8,9,Finance,1319,59316
3.7,16,Marketing,1320,86309
2.2,10,HR,1321,125899
2.3,4,Finance,1322,77597
3,18,Finance,1323,69607
3.9,11,HR,1324,129707
3.5,6,Engineering,1325,90429
4.9,14,Engineering,1326,130015
4.3,14,Finance,1327,133696
2.1,8,Sales,1328,147844
4,0,HR,1329,54733
2.3,7,HR,1330,104463
4.8,15,Sales,1331,62224
2.7,12,HR,1332,54435
3.6,14,Marketing,1333,69428
3.3,13,HR,1334,53334
3.4,17,HR,1335,76937
3.6,15,HR,1336,86833
4.9,9,Engineering,1337,49999
2.6,0,Marketing,1338,120700
4.8,8,HR,1339,83741
3.4,4,Marketing,1340,55512
3.1,0,Marketing,1341,87250
2.2,15,Marketing,1342,51115
3.8,13,Sales,1343,45681
4.2,14,HR,1344,119233
4,11,Engineering,1345,59805
3.4,2,Engineering,1346,63339
3.8,9,Engineering,1347,96181
3.5,19,Engineering,1348,109531
3.6,14,HR,1349,83888
4.6,11,Engineering,1350,118592
3.7,6,Marketing,1351,63771
3.3,9,Sales,1352,129054
3.5,2,Finance,1353,95737
4.5,2,Engineering,1354,59689
4.5,10,Finance,1355,127460
2.4,15,Finance,1356,130067
3.5,6,Finance,1357,79526
2.6,20,Marketing,1358,121888
5,6,Engineering,1359,147159
2.1,1,HR,1360,77618
3.9,19,Marketing,1361,85663
3,18,HR,1362,53621
3.6,1,Engineering,1363,75532
3.2,1,Marketing,1364,105437
2.6,20,Finance,1365,126734
3.9,1,Marketing,1366,88380
2.7,18,Marketing,1367,74786
2.2,8,Engineering,1368,146262
2.8,1,Finance,1369,133232
2.1,13,Finance,1370,144685
4.7,11,Sales,1371,50009
3.1,12,Sales,1372,143396
5,11,HR,1373,40285
3.1,16,Sales,1374,59482
3.9,4,Engineering,1375,141945
4.1,7,Marketing,1376,125964
3.7,9,Finance,1377,59213
2.1,8,Marketing,1378,81976
2.4,10,Engineering,1379,59369
2.8,7,Marketing,1380,91196
3.6,16,Finance,1381,98549
4.3,10,Sales,1382,134547
3,20,HR,1383,144444
3.1,13,Finance,1384,142963
2.8,11,Finance,1385,102709
4.8,7,Finance,1386,146777
3.2,10,Finance,1387,48822
3.8,5,Engineering,1388,54832
2.6,6,Finance,1389,115739
3.1,4,Marketing,1390,96027
4.4,13,Engineering,1391,135251
2.9,13,Sales,1392,76500
3.9,1,Marketing,1393,58961
3.9,20,Marketing,1394,51855
2.4,0,Marketing,1395,82343
3.6,1,Marketing,1396,56716
3.7,8,Engineering,1397,63838
2.8,14,Sales,1398,140602
3.2,0,Sales,1399,90465
4.6,18,Finance,1400,86217
4.6,2,HR,1401,81853
2.6,2,Engineering,1402,104776
4.9,1,Sales,1403,95552
4.8,7,Engineering,1404,103083
4.8,9,Engineering,1405,130888
3,18,Finance,1406,94256
2.5,11,Sales,1407,118871
2.2,13,HR,1408,144005
4,2,HR,1409,123440
3,2,HR,1410,83707
3.6,19,Marketing,1411,58116
3,19,Sales,1412,145138
5,16,Marketing,1413,125715
3.4,18,Marketing,1414,72231
4.7,18,Marketing,1415,90224
3,12,Finance,1416,94874
2.5,10,Finance,1417,112002
3.7,2,Engineering,1418,105156
3.2,2,Engineering,1419,110614
3.8,17,Sales,1420,109962
4.6,3,Sales,1421,104566
2.7,10,Finance,1422,109792
3.6,16,Engineering,1423,110282
4.3,6,Engineering,1424,147663
3.1,14,Marketing,1425,70161
2.7,8,HR,1426,90413
5,12,HR,1427,50959
3.5,13,HR,1428,116148
3.7,2,Finance,1429,133706
3.2,9,HR,1430,95291
3.1,9,HR,1431,109067
4.9,15,Marketing,1432,115743
3.5,14,Sales,1433,141789
2.8,13,Finance,1434,130898
3.2,2,Engineering,1435,146337
4.6,16,Marketing,1436,138079
3,20,HR,1437,68748
3.8,20,Engineering,1438,132155
4.3,13,Marketing,1439,51436
4.3,16,Finance,1440,70827
2.9,15,HR,1441,87409
2.8,0,Finance,1442,40375
2,8,Marketing,1443,66644
2.9,14,Engineering,1444,42248
3.9,18,Sales,1445,87500
4.6,13,HR,1446,113187
4.7,12,Finance,1447,102118
4.5,20,Engineering,1448,57510
2.2,12,Engineering,1449,54438
4.5,17,Sales,1450,47808
4.7,4,Marketing,1451,85789
3.8,19,Sales,1452,87298
2.5,0,Sales,1453,142058
2.6,11,Marketing,1454,147349
4.5,4,Marketing,1455,58264
3,11,Marketing,1456,78626
2.7,12,Engineering,1457,100344
4.4,10,Engineering,1458,58892
2.3,19,HR,1459,149478
3.1,18,HR,1460,112286
3.2,11,Sales,1461,95191
2.3,0,Sales,1462,71784
2.9,16,HR,1463,67621
2.3,20,Finance,1464,148504
4.5,19,Sales,1465,69437
2.6,2,Finance,1466,47322
2.6,8,Finance,1467,137910
2.5,5,Marketing,1468,58061
3.9,7,Engineering,1469,55366
2.6,7,HR,1470,131197
3.3,0,Engineering,1471,132269
4.2,5,HR,1472,58753
4.9,18,Engineering,1473,89474
2.3,5,HR,1474,136086
4.4,15,Engineering,1475,43453
3.3,13,Marketing,1476,131242
3,9,Finance,1477,95667
2,0,HR,1478,88717
3.9,10,Finance,1479,47088
4.9,8,HR,1480,131934
2.4,15,HR,1481,53894
4.6,7,Marketing,1482,126867
4.4,19,Engineering,1483,116232
2.9,17,HR,1484,49669
4.3,13,Engineering,1485,102498
2.3,5,Marketing,1486,149764
4.3,4,Sales,1487,117847
2.5,2,Finance,1488,60732
3.1,8,HR,1489,43956
3.6,1,Marketing,1490,59252
5,11,Engineering,1491,87873
4.1,2,HR,1492,58517
3.6,6,Engineering,1493,50353
3.7,2,Sales,1494,72118
3.8,17,HR,1495,50101
4.5,12,Finance,1496,41635
4.3,12,HR,1497,114603
2,1,Finance,1498,148929
3.1,9,Engineering,1499,146654
2.7,15,HR,1500,94590
3.5,9,Marketing,1501,59623
3.7,14,Marketing,1502,140324
4.3,7,Sales,1503,63910
3.2,6,Marketing,1504,101573
4.7,17,Sales,1505,137459
4.8,18,Engineering,1506,58364
3.7,2,Finance,1507,138055
4.7,8,Engineering,1508,109133
4.3,14,Finance,1509,131562
3.2,16,Finance,1510,79257
4.9,10,Sales,1511,101628
4.6,5,Marketing,1512,93939
3.8,8,Marketing,1513,134707
3.2,14,Sales,1514,84215
4.3,9,Sales,1515,98192
3.6,9,Engineering,1516,142419
2.8,4,Sales,1517,124521
4.6,0,Marketing,1518,131127
2.4,6,Sales,1519,41731
4.1,10,Sales,1520,77587
3.5,19,Finance,1521,54583
4.9,8,Sales,1522,60432
4.7,9,Engineering,1523,47864
2.8,3,Sales,1524,124207
3.9,0,HR,1525,44209
4.2,5,HR,1526,119190
3.3,7,Finance,1527,138452
3.1,16,Finance,1528,62751
4.6,15,HR,1529,105967
4.4,20,Finance,1530,61017
4.5,7,Finance,1531,41424
2.9,11,Marketing,1532,91955
3.5,2,Marketing,1533,149141
2.9,17,Sales,1534,95524
3.8,13,HR,1535,129116
2.4,13,Engineering,1536,99545
2.2,9,HR,1537,112634
4.1,15,HR,1538,133245
5,15,Marketing,1539,148726
2.1,9,Marketing,1540,73823
4.8,3,Finance,1541,114981
2,6,Engineering,1542,105781
2.1,2,Marketing,1543,80112
2.5,6,Finance,1544,132976
2.9,11,Engineering,1545,69794
3.9,2,Marketing,1546,95531
3.8,16,HR,1547,60552
4.6,6,HR,1548,75628
2.2,0,Engineering,1549,52050
2.7,4,Engineering,1550,108354
3.9,11,Marketing,1551,89487
4.5,16,Marketing,1552,56401
5,11,Engineering,1553,137404
2.3,6,Engineering,1554,67769
3,8,Finance,1555,92481
3,13,Finance,1556,121139
2.6,10,Finance,1557,47339
3,17,HR,1558,68692
3.4,2,HR,1559,91418
3.6,11,Finance,1560,64077
3.9,6,Finance,1561,147807
3.3,19,Engineering,1562,137779
4.2,16,HR,1563,113307
4,17,Finance,1564,119309
2.9,11,Sales,1565,50119
2.9,20,Marketing,1566,147027
3.6,5,Finance,1567,130757
3.9,3,HR,1568,101398
3.2,15,Finance,1569,102575
3.9,17,Sales,1570,81050
4.2,19,Engineering,1571,125550
2.4,10,HR,1572,124133
4.9,10,Engineering,1573,93097
4.1,19,Marketing,1574,148429
4.8,19,Engineering,1575,89868
3.3,1,Finance,1576,61603
4.7,18,Sales,1577,47165
4.4,16,Engineering,1578,145295
4.2,9,Sales,1579,88690
2.9,2,HR,1580,124757
3.2,5,HR,1581,95603
4.2,17,Finance,1582,65523
2.4,12,Finance,1583,75378
4.5,10,Finance,1584,54208
5,11,Sales,1585,53683
4.1,16,Marketing,1586,50198
4.8,3,Marketing,1587,87540
2.9,12,Marketing,1588,119061
4.8,14,HR,1589,142078
2.2,11,HR,1590,83970
2.7,19,Marketing,1591,43676
4.4,5,Finance,1592,71395
4.1,6,Engineering,1593,76989
4.4,17,Marketing,1594,61333
2.3,6,Engineering,1595,110984
2.4,3,Marketing,1596,53954
4.5,18,Engineering,1597,48561
2.4,7,Finance,1598,67775
3.8,9,HR,1599,118264
4.6,17,Marketing,1600,41438
3.9,18,Marketing,1601,139158
3.9,2,Finance,1602,80516
3.9,17,Sales,1603,64607
2.2,1,Marketing,1604,112311
4.2,1,Engineering,1605,66440
4.7,6,Finance,1606,123674
3.6,17,Sales,1607,44242
3.2,2,Marketing,1608,71501
3.5,8,Marketing,1609,75280
2.6,12,HR,1610,51146
3.7,6,Sales,1611,114727
3,8,Finance,1612,114029
3.6,4,Engineering,1613,45881
4.3,19,Marketing,1614,113890
3.2,5,Finance,1615,143576
4.1,9,HR,1616,103413
4,5,Marketing,1617,45987
2.5,3,Sales,1618,46297
2.5,19,Finance,1619,81232
3.1,11,Engineering,1620,52217
3.4,18,HR,1621,80449
2.8,14,Finance,1622,41111
4.9,7,Marketing,1623,86746
3.7,1,Engineering,1624,138524
2.8,18,Marketing,1625,77015
2.4,3,Marketing,1626,92184
2.5,5,Sales,1627,105564
3.7,2,Sales,1628,65543
2.1,16,Marketing,1629,81218
2.4,10,HR,1630,138545
2.3,4,Sales,1631,91202
4.5,15,Sales,1632,135117
4.6,6,Sales,1633,86640
4.2,9,Sales,1634,56976
3.1,2,Engineering,1635,132098
4,2,Marketing,1636,128432
2.7,9,Engineering,1637,52763
2.3,12,Finance,1638,83426
2.2,2,Finance,1639,93383
4.6,6,Finance,1640,137183
4.2,7,Engineering,1641,106005
4.9,2,Marketing,1642,53238
3.9,10,Finance,1643,105821
2.5,20,Sales,1644,145839
3.4,11,Finance,1645,141588
2.6,11,HR,1646,59685
3.3,6,Sales,1647,43104
4.2,1,Sales,1648,116962
2.7,2,Sales,1649,144342
3.7,10,Finance,1650,90084
3.7,7,Sales,1651,102515
2.6,1,HR,1652,116855
4.5,6,Engineering,1653,44903
2.1,1,HR,1654,78026
2.5,9,Marketing,1655,61131
2.5,9,Sales,1656,59862
4.9,0,HR,1657,129440
4.7,14,Finance,1658,100700
2.6,14,Marketing,1659,50322
3.2,17,HR,1660,122044
2.5,2,Sales,1661,52227
2.3,3,Finance,1662,134170
3.3,1,Sales,1663,70352
3,19,Marketing,1664,68265
4.6,13,HR,1665,145837
2.2,11,Sales,1666,129320
2.9,19,Marketing,1667,125749
3.7,17,Finance,1668,58463
2.4,9,HR,1669,140771
4.7,10,HR,1670,134182
3,10,Marketing,1671,61108
3.1,14,HR,1672,105748
4.9,13,Finance,1673,107672
4.4,13,Finance,1674,135514
4.6,7,HR,1675,119788
3.6,9,Sales,1676,125379
3,10,Sales,1677,108588
4.8,9,Finance,1678,140746
2.8,3,Sales,1679,84749
2.4,17,Marketing,1680,98652
4.2,5,Engineering,1681,142937
3.4,19,HR,1682,57196
4.2,18,Marketing,1683,84436
3.5,3,Finance,1684,78121
2.5,4,Engineering,1685,87227
3.2,13,Finance,1686,121719
2.7,19,Engineering,1687,96479
2.1,19,Marketing,1688,45244
3,8,Engineering,1689,133423
4.6,10,Sales,1690,141472
3.7,4,Marketing,1691,129505
4.9,1,HR,1692,90807
3.5,13,Finance,1693,71340
4.1,9,Sales,1694,67370
2.3,2,HR,1695,120004
4.7,19,Engineering,1696,119544
3.8,3,Sales,1697,49830
4.5,0,HR,1698,59975
3.7,13,Marketing,1699,114304
2,3,Engineering,1700,122285
3.7,12,HR,1701,105211
3.3,20,Engineering,1702,52767
2.5,12,HR,1703,145477
3,19,Finance,1704,41958
4,2,Marketing,1705,58693
3.8,0,Sales,1706,140442
4.3,1,HR,1707,80572
4.7,16,Engineering,1708,111714
4.2,20,Marketing,1709,144514
2.6,4,Sales,1710,142425
4.1,5,Engineering,1711,51425
4.5,8,Marketing,1712,105393
2.4,4,Engineering,1713,52335
4.9,3,Marketing,1714,99612
4.8,12,Sales,1715,81119
3.6,17,Sales,1716,62245
2.4,4,Engineering,1717,78745
2.1,13,Marketing,1718,61164
4,16,HR,1719,48934
4.9,4,Sales,1720,76715
2.4,4,HR,1721,115564
3.1,2,HR,1722,87622
4.2,20,Finance,1723,86316
4.2,15,Engineering,1724,51695
2.2,11,Engineering,1725,49323
2.6,20,Engineering,1726,63486
2.1,12,Marketing,1727,133146
2.1,5,Sales,1728,141179
4.3,20,Sales,1729,100390
3.5,12,Finance,1730,73809
4.4,19,Finance,1731,102031
4.1,18,Finance,1732,73557
3.4,12,HR,1733,140027
3.5,4,Engineering,1734,97939
4.6,0,Marketing,1735,125235
3.3,16,Sales,1736,58408
4.1,6,Marketing,1737,56248
4.1,20,Engineering,1738,114545
4.2,8,Engineering,1739,103997
4.6,15,Sales,1740,45189
4,18,HR,1741,87641
3.1,2,Finance,1742,77568
2.7,0,HR,1743,92551
3.6,0,Engineering,1744,93612
4.8,11,Engineering,1745,121223
4.4,18,HR,1746,129205
4.8,7,Finance,1747,56906
4.4,4,Finance,1748,97780
4.4,20,Engineering,1749,88068
2.1,20,Finance,1750,107171
2.1,20,Finance,1751,121871
4.9,11,Sales,1752,81110
2.7,15,Sales,1753,88979
3.2,4,Marketing,1754,50943
2.2,4,HR,1755,129417
3.7,17,Engineering,1756,94158
4.4,20,Finance,1757,106314
3,14,Marketing,1758,98994
3.4,1,Sales,1759,74449
3,6,Finance,1760,129463
4.6,5,HR,1761,45593
4.9,4,Sales,1762,121345
4.6,0,Engineering,1763,124392
3.7,1,Finance,1764,47478
4.8,20,Marketing,1765,137129
2.3,14,Engineering,1766,143624
4.3,8,Finance,1767,72088
3.9,17,Finance,1768,131717
2.5,10,Finance,1769,147640
4.8,19,Finance,1770,113505
4.8,15,Finance,1771,41041
4.2,4,Engineering,1772,60258
4,8,HR,1773,53801
2.3,6,HR,1774,78097
2.6,17,Engineering,1775,89259
2.8,14,HR,1776,60736
4.6,3,Marketing,1777,114728
3.5,4,Marketing,1778,92334
2.2,19,Engineering,1779,49565
4.5,11,Marketing,1780,69235
4.7,2,Engineering,1781,90885
3.7,9,Marketing,1782,100591
5,10,Sales,1783,127706
2.2,5,Engineering,1784,52255
4.1,1,Finance,1785,85735
3.5,10,Marketing,1786,101063
3.8,16,Sales,1787,101405
2.3,20,Engineering,1788,124211
3.2,0,Marketing,1789,110138
3.9,4,Finance,1790,147254
4.2,20,Marketing,1791,100929
2.3,16,Sales,1792,54302
2.5,12,HR,1793,51248
4.6,0,HR,1794,63628
4.8,12,Sales,1795,135915
4.9,1,Sales,1796,54201
3.2,9,Engineering,1797,92028
4.3,17,HR,1798,140691
2.4,0,Engineering,1799,96769
2.3,5,Marketing,1800,66145
4.3,5,Sales,1801,92628
